cell,drug,res
TCGA-86-8669,5460033,1.0
TCGA-86-8669,36462,1.0
TCGA-EW-A1P3,36314,0.0
TCGA-EW-A1P3,2733526,0.0
TCGA-GM-A3XL,2907,1.0
TCGA-GM-A3XL,31703,1.0
TCGA-GM-A3XL,3385,1.0
TCGA-GM-A3XL,36314,1.0
TCGA-N5-A4RN,10339178,1.0
TCGA-N5-A4RN,36314,1.0
TCGA-VS-A94X,5460033,1.0
TCGA-AG-4008,3385,1.0
TCGA-AG-4008,135403648,1.0
TCGA-HZ-A49G,60750,0.0
TCGA-FB-AAPY,60750,1.0
TCGA-GM-A2DM,2187,1.0
TCGA-GM-A2DM,2907,1.0
TCGA-GM-A2DM,41867,1.0
TCGA-GM-A2DM,3385,1.0
TCGA-GM-A2DM,36314,1.0
TCGA-PE-A5DE,2907,1.0
TCGA-PE-A5DE,148124,1.0
TCGA-BR-A4QM,5460033,1.0
TCGA-BR-A4QM,3385,1.0
TCGA-BR-A4QM,135403648,1.0
TCGA-MQ-A6BQ,5460033,0.0
TCGA-MQ-A6BQ,135410875,0.0
TCGA-2G-AAH8,5360373,1.0
TCGA-2G-AAH8,5460033,1.0
TCGA-2G-AAH8,36462,1.0
TCGA-AA-3713,3385,1.0
TCGA-HZ-A77O,60750,0.0
TCGA-DB-A4XG,5394,0.0
TCGA-N5-A4R8,10339178,1.0
TCGA-S9-A6TX,5394,0.0
TCGA-XF-A9T5,5460033,1.0
TCGA-XF-A9T5,60750,1.0
TCGA-86-8279,5460033,1.0
TCGA-86-8279,36462,1.0
TCGA-AG-A02N,135403648,1.0
TCGA-GM-A3XG,2187,1.0
TCGA-GM-A3XG,2907,1.0
TCGA-GM-A3XG,31703,1.0
TCGA-GM-A3XG,3385,1.0
TCGA-GM-A3XG,36314,1.0
TCGA-GM-A3XG,2733526,1.0
TCGA-AJ-A3OK,10339178,1.0
TCGA-AJ-A3OK,148124,1.0
TCGA-AJ-A3OK,31703,1.0
TCGA-X6-A8C6,31703,0.0
TCGA-X6-A8C6,60750,0.0
TCGA-3A-A9IH,60750,0.0
TCGA-3A-A9IH,9887053,0.0
TCGA-DK-A3WX,5460033,0.0
TCGA-DK-A3WX,60750,0.0
TCGA-A8-A06R,2907,1.0
TCGA-A8-A06R,31703,1.0
TCGA-A8-A06R,3385,1.0
TCGA-A8-A06R,2733526,1.0
TCGA-IB-AAUQ,3385,0.0
TCGA-IB-AAUQ,60838,0.0
TCGA-IB-AAUQ,9887053,0.0
TCGA-2G-AAGJ,5360373,1.0
TCGA-2G-AAGJ,5460033,1.0
TCGA-2G-AAGJ,36462,1.0
TCGA-DU-A5TY,5394,0.0
TCGA-FG-5963,2578,0.0
TCGA-FG-5963,5394,0.0
TCGA-CG-4444,3385,1.0
TCGA-S9-A6U0,5394,0.0
TCGA-IB-7651,3385,0.0
TCGA-IB-7651,60750,0.0
TCGA-IB-7651,135403648,0.0
TCGA-IB-7651,9887053,0.0
TCGA-OY-A56P,10339178,1.0
TCGA-OY-A56P,148124,1.0
TCGA-VQ-AA6D,3385,1.0
TCGA-AG-3612,3385,1.0
TCGA-AG-3612,135403648,1.0
TCGA-AG-3612,9887053,1.0
TCGA-W3-AA21,36314,0.0
TCGA-W3-AA21,5394,0.0
TCGA-IB-A6UF,60750,1.0
TCGA-HT-A61C,5394,1.0
TCGA-IB-7888,3385,0.0
TCGA-D8-A3Z6,2907,0.0
TCGA-D8-A3Z6,31703,0.0
TCGA-D8-A3Z6,36314,0.0
TCGA-AA-A00F,3385,1.0
TCGA-AA-A00F,135403648,1.0
TCGA-AA-A00F,9887053,1.0
TCGA-ER-A19H,135398738,0.0
TCGA-HW-A5KK,5394,0.0
TCGA-DS-A7WH,5460033,1.0
TCGA-IR-A3LI,5460033,1.0
TCGA-IR-A3LI,36314,1.0
TCGA-IR-A3LI,60700,1.0
TCGA-G2-A2EC,5460033,1.0
TCGA-G2-A2EC,31703,1.0
TCGA-G2-A2EC,126941,1.0
TCGA-G2-A2EC,13342,1.0
TCGA-IF-A3RQ,31703,1.0
TCGA-86-7711,5460033,1.0
TCGA-86-7711,36462,1.0
TCGA-AJ-A3OL,10339178,1.0
TCGA-AJ-A3OL,36314,1.0
TCGA-CN-A63W,10339178,1.0
TCGA-CN-A63W,5460033,1.0
TCGA-F1-A448,60953,1.0
TCGA-F1-A448,3385,1.0
TCGA-F1-A448,9887053,1.0
TCGA-A8-A09D,2907,1.0
TCGA-A8-A09D,31703,1.0
TCGA-A8-A09D,36314,1.0
TCGA-A8-A09D,2733526,1.0
TCGA-GM-A2DC,2187,1.0
TCGA-GM-A2DC,60953,1.0
TCGA-GM-A2DC,2907,1.0
TCGA-GM-A2DC,148124,1.0
TCGA-GM-A2DC,41867,1.0
TCGA-GM-A2DC,3902,1.0
TCGA-QH-A65R,5394,0.0
TCGA-VS-A9UB,5460033,1.0
TCGA-GM-A5PX,2187,1.0
TCGA-GM-A5PX,60198,1.0
TCGA-N6-A4V9,10339178,1.0
TCGA-N6-A4V9,36314,1.0
TCGA-CG-5724,5460033,0.0
